gsm,altAnalyze,ascend,bigScale,cellranger,cidr,countClust,monocle,pcaReduce,phenograph,raceid,rca,sc3,scran,seurat,sincera,tscan,truth,category,x,cell,paper
GSM2245742,3,1,3,1,4,4,14,14,6,1,14,31,1,8,4,1,Immune cell,Immune,GSM2245742_1001000239.F6.csv,1001000239.F6,7
GSM2245743,1,1,1,2,3,3,15,18,5,5,13,10,1,1,4,1,Immune cell,Immune,GSM2245743_1001000239.A7.csv,1001000239.A7,7
GSM2245744,3,1,1,2,3,3,11,12,5,5,34,10,1,1,4,1,Immune cell,Immune,GSM2245744_1001000239.H9.csv,1001000239.H9,7
GSM2245745,3,1,3,2,3,3,11,12,9,6,34,13,3,1,4,1,Immune cell,Immune,GSM2245745_1001000239.G1.csv,1001000239.G1,7
GSM2245746,3,1,1,2,3,3,11,12,9,5,17,10,1,1,4,1,Immune cell,Immune,GSM2245746_1001000239.G11.csv,1001000239.G11,7
GSM2245747,3,1,1,2,3,3,13,18,5,5,14,10,1,1,4,1,Immune cell,Immune,GSM2245747_1001000239.C11.csv,1001000239.C11,7
GSM2245748,3,1,1,2,3,3,15,12,5,5,30,10,1,1,4,1,Immune cell,Immune,GSM2245748_1001000239.D11.csv,1001000239.D11,7
GSM2245749,3,1,3,10,4,2,14,29,5,7,36,30,1,2,4,1,Immune cell,Immune,GSM2245749_1001000239.B2.csv,1001000239.B2,7
GSM2245750,3,1,3,1,4,3,14,14,5,7,36,30,1,2,2,15,Immune cell,Immune,GSM2245750_1001000239.F12.csv,1001000239.F12,7
GSM2245751,3,1,3,1,4,2,14,1,5,7,36,30,1,8,4,1,Immune cell,Immune,GSM2245751_1001000239.A2.csv,1001000239.A2,7
GSM2245752,1,2,7,7,1,6,5,19,2,1,3,39,2,15,5,11,Vascular,Vascular,GSM2245752_1001000239.C2.csv,1001000239.C2,1
GSM2245753,1,1,3,2,3,3,13,20,5,2,34,13,1,1,4,9,Immune cell,Immune,GSM2245753_1001000239.D6.csv,1001000239.D6,7
GSM2245754,3,1,3,10,4,2,14,20,6,7,28,7,1,2,4,9,Immune cell,Immune,GSM2245754_1001000239.B4.csv,1001000239.B4,7
GSM2245755,3,1,3,1,3,4,26,2,5,1,17,31,1,8,4,15,Immune cell,Immune,GSM2245755_1001000239.A9.csv,1001000239.A9,7
GSM2245756,3,1,1,2,3,3,11,23,5,7,34,13,3,1,4,9,Immune cell,Immune,GSM2245756_1001000239.H2.csv,1001000239.H2,7
GSM2245757,3,1,1,2,3,3,15,12,9,5,20,10,1,1,4,1,Immune cell,Immune,GSM2245757_1001000239.F4.csv,1001000239.F4,7
GSM2245758,3,1,3,1,3,3,14,1,5,7,29,30,1,2,4,1,Immune cell,Immune,GSM2245758_1001000239.H5.csv,1001000239.H5,7
GSM2245759,3,1,3,1,4,3,14,14,5,7,1,31,1,8,4,1,Immune cell,Immune,GSM2245759_1001000239.E4.csv,1001000239.E4,7
GSM2245760,3,1,1,2,3,3,15,18,5,1,1,10,1,1,4,1,Immune cell,Immune,GSM2245760_1001000239.G3.csv,1001000239.G3,7
GSM2245761,3,1,3,1,3,2,14,1,5,7,1,30,1,2,4,1,Immune cell,Immune,GSM2245761_1001000239.A11.csv,1001000239.A11,7
GSM2245762,1,1,1,2,3,3,15,18,9,5,28,10,1,1,4,1,Immune cell,Immune,GSM2245762_1001000239.C1.csv,1001000239.C1,7
GSM2245763,3,1,3,10,4,3,14,20,5,7,29,7,1,8,4,1,Immune cell,Immune,GSM2245763_1001000239.H7.csv,1001000239.H7,7
GSM2245764,3,1,1,2,3,3,11,23,5,5,1,13,1,1,4,9,Immune cell,Immune,GSM2245764_1001000239.F2.csv,1001000239.F2,7
GSM2245765,3,1,3,10,4,2,14,1,5,7,0,30,1,2,4,1,Immune cell,Immune,GSM2245765_1001000239.F9.csv,1001000239.F9,7
GSM2245766,1,1,1,2,3,3,15,18,5,5,0,10,1,1,4,1,Immune cell,Immune,GSM2245766_1001000239.E12.csv,1001000239.E12,7
GSM2245767,3,1,3,10,4,2,14,29,5,7,15,30,1,8,4,1,Immune cell,Immune,GSM2245767_1001000239.B6.csv,1001000239.B6,7
GSM2245768,3,1,1,2,3,3,11,12,5,5,34,13,1,1,4,9,Immune cell,Immune,GSM2245768_1001000239.D1.csv,1001000239.D1,7
GSM2245769,3,1,3,1,4,3,14,14,5,7,36,31,1,8,4,1,Immune cell,Immune,GSM2245769_1001000239.A3.csv,1001000239.A3,7
GSM2245770,4,1,1,2,3,3,15,12,9,5,20,10,1,1,4,1,Immune cell,Immune,GSM2245770_1001000239.C3.csv,1001000239.C3,7
GSM2245771,3,1,1,2,3,3,15,12,9,5,20,10,1,1,4,1,Immune cell,Immune,GSM2245771_1001000239.G9.csv,1001000239.G9,7
GSM2245772,3,1,3,1,3,2,14,1,5,7,13,30,1,2,4,14,Immune cell,Immune,GSM2245772_1001000239.G6.csv,1001000239.G6,7
GSM2245773,4,1,1,2,3,3,15,18,5,5,34,10,1,1,4,1,Immune cell,Immune,GSM2245773_1001000239.C6.csv,1001000239.C6,7
GSM2245774,3,1,1,2,3,3,11,12,9,5,20,10,1,1,4,15,Immune cell,Immune,GSM2245774_1001000239.D8.csv,1001000239.D8,7
GSM2245775,4,1,1,2,3,3,15,18,9,5,20,10,1,1,4,15,Immune cell,Immune,GSM2245775_1001000239.E7.csv,1001000239.E7,7
GSM2245776,3,1,1,2,3,3,15,18,5,5,17,10,1,1,4,15,Immune cell,Immune,GSM2245776_1001000239.D3.csv,1001000239.D3,7
GSM2245777,3,1,1,2,3,3,15,18,9,1,1,10,1,1,4,15,Immune cell,Immune,GSM2245777_1001000239.A5.csv,1001000239.A5,7
GSM2245778,3,1,1,2,3,3,11,12,5,5,36,10,1,1,4,1,Immune cell,Immune,GSM2245778_1001000239.B8.csv,1001000239.B8,7
GSM2245779,3,1,1,2,3,3,15,12,9,5,20,10,1,1,4,1,Immune cell,Immune,GSM2245779_1001000239.B1.csv,1001000239.B1,7
GSM2245780,3,1,1,2,3,3,15,18,5,5,20,10,1,1,4,1,Immune cell,Immune,GSM2245780_1001000239.H8.csv,1001000239.H8,7
GSM2245781,3,1,3,2,3,3,13,12,5,5,23,15,1,8,4,15,Immune cell,Immune,GSM2245781_1001000239.F7.csv,1001000239.F7,7
GSM2245782,3,3,3,10,4,4,14,14,6,35,82,31,1,8,4,1,Immune cell,Immune,GSM2245782_1001000239.D5.csv,1001000239.D5,7
GSM2245783,3,1,3,2,3,3,11,12,9,5,20,10,1,1,4,15,Immune cell,Immune,GSM2245783_1001000239.A10.csv,1001000239.A10,7
GSM2245784,1,1,1,2,3,3,15,18,8,1,0,10,1,1,4,15,Immune cell,Immune,GSM2245784_1001000239.C10.csv,1001000239.C10,7
GSM2245785,3,1,3,1,3,3,19,1,5,7,36,6,1,1,4,15,Immune cell,Immune,GSM2245785_1001000239.D10.csv,1001000239.D10,7
GSM2245786,3,1,3,1,3,3,26,14,8,1,70,31,1,2,4,15,Immune cell,Immune,GSM2245786_1001000239.H3.csv,1001000239.H3,7
GSM2245787,3,1,3,1,4,3,14,14,5,1,36,31,1,8,4,1,Immune cell,Immune,GSM2245787_1001000239.H11.csv,1001000239.H11,7
GSM2245788,3,1,3,2,3,3,11,12,5,3,13,13,3,1,4,1,Immune cell,Immune,GSM2245788_1001000239.C7.csv,1001000239.C7,7
GSM2245789,5,1,1,2,3,3,15,18,5,3,84,10,1,8,4,1,Immune cell,Immune,GSM2245789_1001000239.B11.csv,1001000239.B11,7
GSM2245790,3,1,1,2,3,3,15,18,5,5,20,10,1,1,4,15,Immune cell,Immune,GSM2245790_1001000239.E1.csv,1001000239.E1,7
GSM2245791,3,1,3,1,3,2,19,1,5,7,36,6,1,1,4,1,Immune cell,Immune,GSM2245791_1001000239.E8.csv,1001000239.E8,7
GSM2245792,4,1,1,2,3,3,15,18,5,5,20,10,1,1,4,1,Immune cell,Immune,GSM2245792_1001000239.D7.csv,1001000239.D7,7
GSM2245793,4,1,1,2,3,3,15,18,5,1,13,10,1,8,4,15,Immune cell,Immune,GSM2245793_1001000239.C8.csv,1001000239.C8,7
GSM2245794,3,1,1,2,3,3,15,18,5,5,13,10,1,1,4,1,Immune cell,Immune,GSM2245794_1001000239.E11.csv,1001000239.E11,7
GSM2245795,3,1,3,1,4,3,14,1,5,7,1,30,1,2,4,1,Immune cell,Immune,GSM2245795_1001000239.A1.csv,1001000239.A1,7
GSM2245796,3,1,3,1,4,3,14,14,5,7,1,30,1,2,4,15,Immune cell,Immune,GSM2245796_1001000239.F5.csv,1001000239.F5,7
GSM2245797,5,1,1,2,3,3,15,18,5,5,1,10,1,1,4,15,Immune cell,Immune,GSM2245797_1001000239.A12.csv,1001000239.A12,7
GSM2245798,3,1,3,2,3,3,19,20,5,7,13,14,1,2,4,1,Immune cell,Immune,GSM2245798_1001000239.G2.csv,1001000239.G2,7
GSM2245799,3,1,3,10,4,2,14,14,5,7,36,30,1,8,4,1,Immune cell,Immune,GSM2245799_1001000239.E5.csv,1001000239.E5,7
GSM2245800,3,1,1,2,3,3,15,18,5,5,34,10,1,1,4,15,Immune cell,Immune,GSM2245800_1001000239.G10.csv,1001000239.G10,7
GSM2245801,3,1,3,1,3,3,19,1,5,7,1,6,1,1,4,15,Immune cell,Immune,GSM2245801_1001000239.H4.csv,1001000239.H4,7
GSM2245802,4,1,1,2,3,3,11,12,9,5,82,10,1,1,4,1,Immune cell,Immune,GSM2245802_1001000239.G12.csv,1001000239.G12,7
GSM2245803,4,1,1,2,3,3,11,12,9,6,20,10,6,1,4,15,Immune cell,Immune,GSM2245803_1001000239.C5.csv,1001000239.C5,7
GSM2245804,3,1,1,2,3,3,15,12,5,5,36,10,1,1,4,1,Immune cell,Immune,GSM2245804_1001000239.B3.csv,1001000239.B3,7
GSM2245805,3,1,1,2,3,3,15,18,5,1,1,10,1,1,4,15,Immune cell,Immune,GSM2245805_1001000239.C12.csv,1001000239.C12,7
GSM2245806,3,3,3,1,4,3,14,14,5,7,14,30,1,2,4,1,Immune cell,Immune,GSM2245806_1001000240.B1.csv,1001000240.B1,7
GSM2245807,4,1,1,2,3,3,15,12,9,5,17,10,3,1,4,1,Immune cell,Immune,GSM2245807_1001000240.F6.csv,1001000240.F6,7
GSM2245808,3,1,1,2,3,3,15,18,5,1,1,10,1,1,4,15,Immune cell,Immune,GSM2245808_1001000240.H5.csv,1001000240.H5,7
GSM2245809,3,1,3,2,3,3,11,20,5,3,1,13,3,1,4,9,Immune cell,Immune,GSM2245809_1001000240.H9.csv,1001000240.H9,7
GSM2245810,3,1,3,1,3,2,17,24,5,7,1,30,3,2,4,9,Immune cell,Immune,GSM2245810_1001000240.D11.csv,1001000240.D11,7
GSM2245811,3,1,1,2,3,3,15,12,5,5,1,10,1,1,4,9,Immune cell,Immune,GSM2245811_1001000240.A7.csv,1001000240.A7,7
GSM2245812,3,1,1,2,3,3,15,12,5,5,61,10,1,1,4,1,Immune cell,Immune,GSM2245812_1001000240.C11.csv,1001000240.C11,7
GSM2245813,3,1,1,2,3,3,11,23,9,5,30,10,3,1,4,9,Immune cell,Immune,GSM2245813_1001000240.G5.csv,1001000240.G5,7
GSM2245814,3,1,1,2,3,3,15,12,5,1,1,10,3,1,4,9,Immune cell,Immune,GSM2245814_1001000240.F5.csv,1001000240.F5,7
GSM2245815,3,1,3,1,3,3,19,1,5,5,13,1,3,2,4,1,Immune cell,Immune,GSM2245815_1001000240.E6.csv,1001000240.E6,7
GSM2245816,3,3,3,1,4,3,14,14,5,3,13,30,1,2,4,1,Immune cell,Immune,GSM2245816_1001000240.C6.csv,1001000240.C6,7
GSM2245817,3,1,1,2,3,3,11,12,5,5,20,10,6,1,4,1,Immune cell,Immune,GSM2245817_1001000240.E12.csv,1001000240.E12,7
GSM2245818,3,3,3,1,3,3,14,1,5,7,1,30,1,2,4,1,Immune cell,Immune,GSM2245818_1001000240.B2.csv,1001000240.B2,7
GSM2245819,3,3,3,10,4,2,14,1,5,7,13,30,1,2,4,14,Immune cell,Immune,GSM2245819_1001000240.C5.csv,1001000240.C5,7
GSM2245820,3,1,1,2,3,3,11,23,9,5,30,16,6,1,4,9,Immune cell,Immune,GSM2245820_1001000240.H10.csv,1001000240.H10,7
GSM2245821,3,1,1,2,3,3,15,18,5,5,1,10,1,1,4,1,Immune cell,Immune,GSM2245821_1001000240.H7.csv,1001000240.H7,7
GSM2245822,3,3,3,5,4,3,26,2,5,1,1,23,1,3,4,15,Immune cell,Immune,GSM2245822_1001000240.H3.csv,1001000240.H3,7
GSM2245823,4,1,1,2,3,3,11,23,9,5,35,10,6,1,4,9,Immune cell,Immune,GSM2245823_1001000240.B11.csv,1001000240.B11,7
GSM2245824,3,1,3,1,4,2,17,29,5,7,1,30,3,2,4,9,Immune cell,Immune,GSM2245824_1001000240.G3.csv,1001000240.G3,7
GSM2245825,4,1,1,2,3,3,11,12,9,5,40,10,3,1,4,9,Immune cell,Immune,GSM2245825_1001000240.D1.csv,1001000240.D1,7
GSM2245826,4,1,1,2,3,3,15,18,9,5,20,10,1,1,4,1,Immune cell,Immune,GSM2245826_1001000240.E1.csv,1001000240.E1,7
GSM2245827,3,1,3,1,4,3,14,14,5,7,1,30,1,8,4,1,Immune cell,Immune,GSM2245827_1001000240.D6.csv,1001000240.D6,7
GSM2245828,3,1,1,2,3,3,15,18,9,5,61,10,1,1,4,1,Immune cell,Immune,GSM2245828_1001000240.F12.csv,1001000240.F12,7
GSM2245829,3,1,1,2,3,3,15,18,5,1,1,10,1,1,4,1,Immune cell,Immune,GSM2245829_1001000240.F3.csv,1001000240.F3,7
GSM2245830,3,1,1,2,3,3,15,18,9,1,78,10,1,1,4,1,Immune cell,Immune,GSM2245830_1001000240.A2.csv,1001000240.A2,7
GSM2245831,3,1,1,2,3,3,15,12,5,7,1,10,3,1,4,1,Immune cell,Immune,GSM2245831_1001000240.B4.csv,1001000240.B4,7
GSM2245832,3,1,1,2,3,3,11,23,9,5,0,10,6,1,4,9,Immune cell,Immune,GSM2245832_1001000240.B6.csv,1001000240.B6,7
GSM2245833,3,1,1,2,3,3,11,23,9,5,1,10,8,1,4,17,Immune cell,Immune,GSM2245833_1001000240.E9.csv,1001000240.E9,7
GSM2245834,3,3,3,1,3,2,14,1,5,7,1,30,3,8,4,1,Immune cell,Immune,GSM2245834_1001000240.C3.csv,1001000240.C3,7
GSM2245835,3,1,3,2,3,3,26,14,5,1,1,31,1,8,4,15,Immune cell,Immune,GSM2245835_1001000240.G7.csv,1001000240.G7,7
GSM2245836,3,1,3,1,4,3,26,14,5,7,23,30,1,8,4,15,Immune cell,Immune,GSM2245836_1001000240.A10.csv,1001000240.A10,7
GSM2245837,1,1,1,2,3,3,15,18,9,36,70,10,1,1,4,15,Immune cell,Immune,GSM2245837_1001000240.F9.csv,1001000240.F9,7
GSM2245838,3,1,3,1,4,3,19,20,5,7,1,7,3,2,4,9,Immune cell,Immune,GSM2245838_1001000240.D8.csv,1001000240.D8,7
GSM2245839,5,3,3,1,4,4,14,14,4,7,14,30,1,8,4,1,Immune cell,Immune,GSM2245839_1001000240.B12.csv,1001000240.B12,7
GSM2245840,3,1,3,10,4,3,19,20,5,7,13,31,3,8,4,9,Immune cell,Immune,GSM2245840_1001000240.F10.csv,1001000240.F10,7
GSM2245841,4,1,1,2,3,3,15,12,9,5,30,10,3,1,4,9,Immune cell,Immune,GSM2245841_1001000240.B8.csv,1001000240.B8,7
GSM2245842,3,3,3,1,4,2,14,1,5,7,15,6,3,2,4,9,Immune cell,Immune,GSM2245842_1001000240.G11.csv,1001000240.G11,7
GSM2245843,3,1,3,1,3,2,14,1,5,7,36,30,1,8,4,1,Immune cell,Immune,GSM2245843_1001000240.G4.csv,1001000240.G4,7
GSM2245844,1,1,1,2,3,3,15,18,9,1,1,10,1,1,4,1,Immune cell,Immune,GSM2245844_1001000240.D2.csv,1001000240.D2,7
GSM2245845,3,1,1,2,3,3,13,18,5,1,14,13,1,1,4,14,Immune cell,Immune,GSM2245845_1001000240.A9.csv,1001000240.A9,7
GSM2245846,4,1,1,2,3,3,30,23,9,5,29,10,6,1,4,1,Immune cell,Immune,GSM2245846_1001000240.D12.csv,1001000240.D12,7
GSM2245847,3,1,1,2,3,3,15,18,5,1,1,10,1,1,4,1,Immune cell,Immune,GSM2245847_1001000240.F7.csv,1001000240.F7,7
GSM2245848,3,1,1,2,3,3,11,18,9,5,1,10,1,1,4,15,Immune cell,Immune,GSM2245848_1001000240.C10.csv,1001000240.C10,7
GSM2245849,1,1,3,2,3,3,11,20,5,5,0,13,3,1,4,9,Immune cell,Immune,GSM2245849_1001000240.G2.csv,1001000240.G2,7
GSM2245850,3,1,1,2,3,3,11,23,9,5,30,9,3,1,4,9,Immune cell,Immune,GSM2245850_1001000240.E11.csv,1001000240.E11,7
GSM2245851,4,1,1,2,3,3,15,12,5,5,1,10,3,1,4,9,Immune cell,Immune,GSM2245851_1001000240.D4.csv,1001000240.D4,7
GSM2245852,3,3,3,1,4,3,14,1,5,7,1,30,1,8,4,1,Immune cell,Immune,GSM2245852_1001000240.C4.csv,1001000240.C4,7
GSM2245853,4,3,3,1,4,3,14,1,5,7,1,31,1,8,4,9,Immune cell,Immune,GSM2245853_1001000240.A1.csv,1001000240.A1,7
GSM2245854,4,1,1,2,3,3,15,12,5,5,13,10,3,1,4,9,Immune cell,Immune,GSM2245854_1001000240.C9.csv,1001000240.C9,7
GSM2245855,3,1,1,2,3,3,11,23,5,5,84,15,12,1,4,9,Immune cell,Immune,GSM2245855_1001000240.E7.csv,1001000240.E7,7
GSM2245856,3,1,1,2,3,3,30,23,5,5,14,10,3,1,4,1,Immune cell,Immune,GSM2245856_1001000240.B3.csv,1001000240.B3,7
GSM2245857,4,1,3,10,4,3,19,20,5,7,34,31,3,8,4,9,Immune cell,Immune,GSM2245857_1001000240.H8.csv,1001000240.H8,7
GSM2245858,3,1,3,1,4,3,14,1,5,7,1,30,1,2,4,1,Immune cell,Immune,GSM2245858_1001000240.H4.csv,1001000240.H4,7
GSM2245859,3,1,1,2,3,3,15,18,9,5,20,10,1,1,4,1,Immune cell,Immune,GSM2245859_1001000240.G8.csv,1001000240.G8,7
GSM2245860,3,1,3,2,3,3,30,23,5,5,7,15,6,1,4,9,Immune cell,Immune,GSM2245860_1001000240.B10.csv,1001000240.B10,7
GSM2245861,4,1,1,2,3,3,15,12,9,5,35,10,6,1,4,9,Immune cell,Immune,GSM2245861_1001000240.F4.csv,1001000240.F4,7
GSM2245862,3,1,1,2,3,3,11,23,5,3,1,10,3,1,4,9,Immune cell,Immune,GSM2245862_1001000240.D9.csv,1001000240.D9,7
GSM2245863,3,1,3,2,3,3,14,18,5,1,1,6,1,8,4,15,Immune cell,Immune,GSM2245863_1001000240.H1.csv,1001000240.H1,7
GSM2245864,3,1,1,2,3,3,11,12,5,5,34,10,8,1,4,9,Immune cell,Immune,GSM2245864_1001000240.B7.csv,1001000240.B7,7
GSM2245865,1,1,3,1,3,3,12,2,8,2,36,31,1,8,2,15,Immune cell,Immune,GSM2245865_1001000240.C2.csv,1001000240.C2,7
GSM2245866,4,1,1,2,3,3,11,12,9,5,21,10,1,1,4,1,Immune cell,Immune,GSM2245866_1001000240.H11.csv,1001000240.H11,7
GSM2245867,3,1,1,2,3,3,15,12,9,5,17,10,1,1,4,1,Immune cell,Immune,GSM2245867_1001000240.C12.csv,1001000240.C12,7
GSM2245868,3,1,1,2,3,3,15,18,9,5,1,10,1,1,4,1,Immune cell,Immune,GSM2245868_1001000240.B5.csv,1001000240.B5,7
GSM2245869,4,1,3,2,3,3,13,20,9,7,15,13,3,1,4,17,Immune cell,Immune,GSM2245869_1001000240.H2.csv,1001000240.H2,7
GSM2245870,3,3,3,1,3,3,26,14,5,1,40,31,1,8,4,15,Immune cell,Immune,GSM2245870_1001000240.H6.csv,1001000240.H6,7
GSM2245871,3,1,1,2,3,3,15,12,9,5,35,10,6,1,4,1,Immune cell,Immune,GSM2245871_1001000240.A11.csv,1001000240.A11,7
GSM2245872,3,3,3,5,4,4,14,29,5,7,0,23,3,2,4,14,Immune cell,Immune,GSM2245872_1001000240.A8.csv,1001000240.A8,7
GSM2245873,3,3,3,1,4,3,14,14,5,1,1,30,1,8,4,1,Immune cell,Immune,GSM2245873_1001000240.G1.csv,1001000240.G1,7
GSM2245874,3,1,1,2,3,3,15,18,5,5,40,10,1,1,4,1,Immune cell,Immune,GSM2245874_1001000240.D3.csv,1001000240.D3,7
GSM2245875,3,1,1,2,3,3,15,12,5,5,36,10,3,1,4,1,Immune cell,Immune,GSM2245875_1001000240.F2.csv,1001000240.F2,7
GSM2245876,1,1,3,2,3,3,13,18,2,2,1,13,3,1,4,1,Immune cell,Immune,GSM2245876_1001000240.E8.csv,1001000240.E8,7
GSM2245877,3,1,3,2,3,3,13,18,5,1,13,10,1,1,4,1,Immune cell,Immune,GSM2245877_1001000240.E2.csv,1001000240.E2,7
GSM2245878,4,1,3,10,4,3,13,20,9,3,1,14,3,1,4,14,Immune cell,Immune,GSM2245878_1001000240.A5.csv,1001000240.A5,7
GSM2245879,3,1,1,2,3,3,11,23,5,5,1,10,8,1,4,9,Immune cell,Immune,GSM2245879_1001000240.G6.csv,1001000240.G6,7
GSM2245880,3,1,1,2,3,3,11,12,9,5,35,10,6,1,4,1,Immune cell,Immune,GSM2245880_1001000240.C1.csv,1001000240.C1,7
GSM2245881,3,1,3,1,3,2,19,1,5,7,1,6,3,2,4,9,Immune cell,Immune,GSM2245881_1001000240.B9.csv,1001000240.B9,7
GSM2245882,3,1,1,2,3,3,15,12,5,5,1,10,3,1,4,9,Immune cell,Immune,GSM2245882_1001000240.F8.csv,1001000240.F8,7
GSM2245883,3,3,3,5,4,4,26,14,5,1,1,23,7,3,4,1,Immune cell,Immune,GSM2245883_1001000240.D5.csv,1001000240.D5,7
GSM2245884,3,1,1,2,3,3,15,18,5,1,1,10,1,1,4,1,Immune cell,Immune,GSM2245884_1001000240.G10.csv,1001000240.G10,7
GSM2245885,3,1,3,1,3,3,14,1,5,7,1,31,3,8,4,9,Immune cell,Immune,GSM2245885_1001000240.F1.csv,1001000240.F1,7
GSM2245886,3,3,3,10,4,4,14,29,5,7,1,30,3,3,4,9,Immune cell,Immune,GSM2245886_1001000240.A6.csv,1001000240.A6,7
GSM2245887,3,1,3,2,3,3,15,12,5,5,1,10,3,1,4,1,Immune cell,Immune,GSM2245887_1001000240.G12.csv,1001000240.G12,7
GSM2245888,3,3,3,5,4,4,26,17,5,7,1,31,1,3,4,9,Immune cell,Immune,GSM2245888_1001000240.A12.csv,1001000240.A12,7
GSM2245889,3,1,1,2,3,3,15,18,9,1,20,10,1,1,4,1,Immune cell,Immune,GSM2245889_1001000240.A3.csv,1001000240.A3,7
GSM2245890,4,1,1,2,3,3,15,12,5,5,28,10,3,1,4,9,Immune cell,Immune,GSM2245890_1001000240.C8.csv,1001000240.C8,7
GSM2245891,4,1,3,2,4,3,13,20,6,3,1,14,1,1,4,9,Immune cell,Immune,GSM2245891_1001000240.E4.csv,1001000240.E4,7
GSM2245892,3,1,3,1,3,3,19,1,5,7,29,1,3,2,4,1,Immune cell,Immune,GSM2245892_1001000241.F1.csv,1001000241.F1,7
GSM2245893,3,1,3,1,3,2,17,24,5,7,4,1,3,2,4,9,Immune cell,Immune,GSM2245893_1001000241.B3.csv,1001000241.B3,7
GSM2245894,4,1,3,1,4,2,14,20,5,7,28,7,3,2,4,1,Immune cell,Immune,GSM2245894_1001000241.B8.csv,1001000241.B8,7
GSM2245895,3,1,2,5,4,4,20,3,5,50,1,19,3,3,4,12,Immune cell,Immune,GSM2245895_1001000241.D4.csv,1001000241.D4,7
GSM2245896,3,1,3,1,3,2,17,13,9,7,4,1,8,2,4,9,Immune cell,Immune,GSM2245896_1001000241.D7.csv,1001000241.D7,7
GSM2245897,4,5,7,10,1,4,12,2,6,46,66,39,1,14,2,6,Oligodendrocyte,Brain,GSM2245897_1001000241.A4.csv,1001000241.A4,3
GSM2245898,4,3,2,5,4,4,28,15,6,3,21,21,3,3,4,17,Immune cell,Immune,GSM2245898_1001000241.C5.csv,1001000241.C5,7
GSM2245899,4,1,2,9,4,2,16,10,9,6,4,4,11,3,4,17,Immune cell,Immune,GSM2245899_1001000241.B11.csv,1001000241.B11,7
GSM2245900,4,3,2,5,4,4,28,15,6,3,12,19,9,3,4,17,Immune cell,Immune,GSM2245900_1001000241.D9.csv,1001000241.D9,7
GSM2245901,3,1,3,1,3,3,17,24,5,7,33,1,3,2,4,9,Immune cell,Immune,GSM2245901_1001000241.C10.csv,1001000241.C10,7
GSM2245902,1,1,3,1,4,3,27,1,8,1,1,19,1,3,4,9,Immune cell,Immune,GSM2245902_1001000241.C7.csv,1001000241.C7,7
GSM2245903,5,3,2,5,4,4,28,15,4,1,1,19,7,3,4,17,Immune cell,Immune,GSM2245903_1001000241.A6.csv,1001000241.A6,7
GSM2245904,5,3,2,5,4,4,26,17,4,3,5,21,1,3,4,1,Immune cell,Immune,GSM2245904_1001000241.A9.csv,1001000241.A9,7
GSM2245905,3,1,3,1,3,3,19,1,5,7,1,1,3,2,4,1,Immune cell,Immune,GSM2245905_1001000241.A2.csv,1001000241.A2,7
GSM2245906,4,1,2,9,4,2,1,20,9,3,4,33,3,10,4,17,Immune cell,Immune,GSM2245906_1001000241.E2.csv,1001000241.E2,7
GSM2245907,5,1,2,5,4,4,20,3,6,8,12,19,7,3,4,12,Immune cell,Immune,GSM2245907_1001000241.B7.csv,1001000241.B7,7
GSM2245908,3,1,3,1,3,3,19,1,5,7,1,1,3,2,4,1,Immune cell,Immune,GSM2245908_1001000241.C12.csv,1001000241.C12,7
GSM2245909,4,3,3,9,4,2,16,26,9,3,15,4,8,3,4,17,Immune cell,Immune,GSM2245909_1001000241.C8.csv,1001000241.C8,7
GSM2245910,3,1,3,2,3,3,19,1,5,7,1,1,3,1,4,1,Immune cell,Immune,GSM2245910_1001000241.C1.csv,1001000241.C1,7
GSM2245911,4,1,3,1,3,3,19,20,5,7,34,7,3,8,4,9,Immune cell,Immune,GSM2245911_1001000241.D1.csv,1001000241.D1,7
GSM2245912,3,1,3,1,3,3,19,1,5,7,33,1,3,2,4,1,Immune cell,Immune,GSM2245912_1001000241.B5.csv,1001000241.B5,7
GSM2245913,1,1,3,1,3,3,14,20,2,1,1,7,3,2,4,1,Immune cell,Immune,GSM2245913_1001000241.A10.csv,1001000241.A10,7
GSM2245914,3,1,3,1,3,3,19,1,5,7,7,1,1,2,4,1,Immune cell,Immune,GSM2245914_1001000241.C3.csv,1001000241.C3,7
GSM2245915,4,1,3,1,3,3,19,1,9,5,7,1,3,2,4,1,Immune cell,Immune,GSM2245915_1001000241.D2.csv,1001000241.D2,7
GSM2245916,5,3,2,5,4,4,28,15,4,8,0,19,9,3,4,17,Immune cell,Immune,GSM2245916_1001000241.D6.csv,1001000241.D6,7
GSM2245917,3,1,3,1,4,3,14,20,5,3,1,7,3,2,4,1,Immune cell,Immune,GSM2245917_1001000241.A1.csv,1001000241.A1,7
GSM2245918,4,3,2,9,4,4,1,26,6,3,0,22,1,10,4,12,Immune cell,Immune,GSM2245918_1001000241.A5.csv,1001000241.A5,7
GSM2245919,3,3,2,5,4,4,20,15,6,3,12,19,3,3,4,17,Immune cell,Immune,GSM2245919_1001000241.C4.csv,1001000241.C4,7
GSM2245920,4,1,3,1,4,2,14,20,5,7,4,7,3,2,4,9,Immune cell,Immune,GSM2245920_1001000241.B1.csv,1001000241.B1,7
GSM2245921,5,3,2,5,4,4,27,3,4,3,1,19,7,3,4,9,Immune cell,Immune,GSM2245921_1001000241.E1.csv,1001000241.E1,7
