genes	clust3	clust4	clust6	clust7	clust10	clust11	clust13	clust17	clust19	clust20
LINC01880	0	0	0	0	0	0	0	0	0	0
LINC01881	0.058513750731422	0.074329224075417	0.036278525453482	0.034866093986862	0.087115284298383	0.061647058823529	0.061002178649238	0.08436911487759	0.059035601622352	0.04582651391162
LINC01882	0	0	0	0.000505305709955	0.002608242044862	0.002823529411765	0	0.000376647834275	0.002929247408743	0.001636661211129
LINC01883	0	0	0	0	0	0	0	0	0	0
LINC01884	0	0	0	0	0	0	0	0	0	0
LINC01886	0.001170275014628	0.000725163161711	0	0	0.001564945226917	0.000470588235294	0.002178649237473	0.00075329566855	0.000225326723749	0.000981996726678
LINC01887	0.001170275014628	0.001087744742567	0.000585137507314	0.006568974229409	0.000521648408972	0.000941176470588	0.003267973856209	0.00075329566855	0.002703920684993	0.001309328968903
LINC01891	0	0.000362581580856	0	0	0	0	0	0	0.000225326723749	0
LINC01892	0	0	0	0	0	0	0	0	0	0
LINC01893	0	0	0	0	0	0	0	0	0	0
LINC01894	0	0	0	0	0	0	0	0	0	0
LINC01895	0	0	0	0	0	0	0	0	0	0
LINC01898	0	0	0	0	0	0	0	0	0	0
LINC01899	0	0	0	0	0	0	0	0	0	0
LINC01903	0	0.000362581580856	0	0.000505305709955	0	0	0.001089324618736	0	0.001351960342497	0.000327332242226
LINC01904	0	0	0	0	0	0	0	0	0	0
LINC01905	0	0	0	0	0	0	0	0	0	0
LINC01907	0.003510825043885	0.001812907904278	0.001170275014628	0.004042445679636	0.002608242044862	0.003294117647059	0.001089324618736	0.004143126177024	0.001126633618747	0.001636661211129
LINC01909	0.000585137507314	0.000362581580856	0	0.000505305709955	0	0.000470588235294	0	0.001129943502825	0	0.000981996726678
LINC01910	0.002340550029257	0.002175489485134	0.001755412521943	0.002526528549773	0.000521648408972	0.001882352941176	0.001089324618736	0.001129943502825	0.002253267237494	0.000981996726678
LINC01913	0	0	0	0	0	0	0	0	0	0
LINC01914	0	0	0	0.001515917129864	0	0.004235294117647	0	0.000376647834275	0.000225326723749	0
LINC01915	0	0	0	0.001515917129864	0.000521648408972	0	0	0.000376647834275	0.005407841369986	0.000654664484452
LINC01917	0	0	0	0	0	0	0	0	0	0
LINC01918	0	0	0	0	0	0	0	0	0	0
LINC01919	0	0	0	0	0	0	0	0	0	0
LINC01920	0	0	0	0	0	0	0	0	0	0
LINC01921	0	0	0	0	0	0	0	0	0	0
LINC01922	0	0	0.000585137507314	0.000505305709955	0	0.000470588235294	0	0	0.000450653447499	0
LINC01923	0	0	0.000585137507314	0	0	0.001411764705882	0	0	0.000675980171248	0
LINC01924	0	0	0	0	0	0.000470588235294	0	0	0.000225326723749	0
LINC01925	0	0	0	0	0	0	0	0	0	0
LINC01926	0	0	0	0	0	0	0	0	0	0
LINC01927	0	0	0	0	0	0	0	0	0	0
LINC01928	0	0	0	0	0	0	0	0	0	0
LINC01929	0	0	0	0.000505305709955	0	0	0	0	0.000450653447499	0.000981996726678
LINC01930	0	0	0	0	0	0	0	0	0	0
LINC01931	0	0.000362581580856	0	0.000505305709955	0.000521648408972	0	0.001089324618736	0	0	0.001636661211129
LINC01932	0	0	0	0	0	0	0	0	0	0
LINC01933	0	0	0	0	0	0	0	0	0	0.000327332242226
LINC01934	0.001755412521943	0.003988397389413	0.004681100058514	0.003031834259727	0.002608242044862	0.001882352941176	0.004357298474946	0.004519774011299	0.002703920684993	0.001963993453355
LINC01935	0	0	0	0.000505305709955	0	0	0	0	0	0
LINC01939	0	0	0	0.000505305709955	0	0	0	0	0	0
LINC01940	0.000585137507314	0.000362581580856	0	0.000505305709955	0.001564945226917	0	0	0.00075329566855	0.000450653447499	0.000654664484452
LINC01941	0	0	0	0	0	0	0	0	0	0
LINC01942	0	0	0	0	0	0	0	0	0	0
LINC01944	0	0	0	0	0	0	0	0	0	0
LINC01945	0	0.000362581580856	0	0	0	0	0	0	0.000225326723749	0
LINC01946	0.000585137507314	0.001087744742567	0.001170275014628	0.000505305709955	0.000521648408972	0.001411764705882	0.001089324618736	0.000376647834275	0.000901306894998	0
LINC01947	0	0	0	0.001010611419909	0	0.000470588235294	0	0	0	0
LINC01948	0	0.001087744742567	0	0	0	0.000470588235294	0	0	0.000225326723749	0.000327332242226
LINC01949	0.003510825043885	0.001450326323423	0.001755412521943	0.004042445679636	0.001043296817945	0.003764705882353	0.002178649237473	0.004143126177024	0.002253267237494	0.002945990180033
LINC01950	0	0	0	0	0	0	0	0	0	0
LINC01951	0.000585137507314	0	0	0	0	0.000470588235294	0	0	0.000225326723749	0
LINC01953	0	0	0	0	0	0	0	0	0.000225326723749	0
LINC01954	0.002340550029257	0.001087744742567	0.009362200117028	0.005053057099545	0.007303077725613	0.007058823529412	0.007625272331155	0.004519774011299	0.003154574132492	0.001636661211129
LINC01957	0	0	0	0	0	0	0	0	0	0
LINC01959	0	0	0	0	0	0	0	0	0	0
LINC01960	0	0	0	0	0	0.000941176470588	0	0.00075329566855	0.000225326723749	0.000327332242226
LINC01962	0	0	0.001170275014628	0	0	0.000470588235294	0.001089324618736	0	0.000675980171248	0.000981996726678
LINC01963	0.002340550029257	0.003263234227701	0.005851375073142	0.001010611419909	0.004173187271779	0.003294117647059	0.003267973856209	0.00075329566855	0.005182514646237	0.009165302782324
LINC01964	0.000585137507314	0	0.000585137507314	0.000505305709955	0	0.000470588235294	0	0	0	0.000654664484452
LINC01968	0	0	0	0	0	0	0	0	0	0
LINC01969	0	0	0	0	0	0	0	0	0	0
LINC01970	0.0040959625512	0.006526468455402	0.007606787595085	0.005053057099545	0.000521648408972	0.007058823529412	0.002178649237473	0.004896421845574	0.005407841369986	0.002945990180033
LINC01972	0.001170275014628	0.001812907904278	0.001170275014628	0.001010611419909	0.001043296817945	0.000470588235294	0.001089324618736	0.001129943502825	0.002253267237494	0.001636661211129
LINC01973	0.000585137507314	0.000362581580856	0.002340550029257	0.001515917129864	0.000521648408972	0	0.001089324618736	0.001883239171375	0.000901306894998	0.000327332242226
LINC01975	0.000585137507314	0.000725163161711	0.000585137507314	0.002526528549773	0.000521648408972	0.000470588235294	0	0.0015065913371	0.000675980171248	0.001309328968903
LINC01976	0	0	0	0	0	0.002352941176471	0	0	0	0.001636661211129
LINC01977	0	0.000362581580856	0.000585137507314	0.002021222839818	0.000521648408972	0.000941176470588	0	0.00075329566855	0.000675980171248	0.001963993453355
LINC01978	0.002340550029257	0.004350978970268	0.002925687536571	0.002021222839818	0.006259780907668	0.000941176470588	0.026143790849673	0.0015065913371	0.00405588102749	0.003600654664484
LINC01979	0	0	0	0.001010611419909	0	0	0	0	0.000450653447499	0
LINC01980	0	0	0	0	0	0	0	0	0	0
LINC01981	0	0	0	0	0	0	0	0	0	0
LINC01982	0	0	0	0	0	0	0	0	0	0
LINC01983	0.000585137507314	0	0.002340550029257	0.001515917129864	0.000521648408972	0.000470588235294	0	0	0	0
LINC01985	0.000585137507314	0.000725163161711	0	0.002526528549773	0.000521648408972	0.000470588235294	0	0.00075329566855	0.001577287066246	0.001309328968903
LINC01986	0.000585137507314	0	0	0	0	0	0	0	0	0
LINC01987	0	0	0	0	0	0	0	0	0	0
LINC01988	0	0.000362581580856	0	0	0	0.000470588235294	0	0.000376647834275	0.000450653447499	0.000327332242226
LINC01989	0	0	0	0	0	0	0	0	0	0
LINC01990	0.002925687536571	0.001087744742567	0	0.000505305709955	0.001043296817945	0.001411764705882	0	0.000376647834275	0.000901306894998	0.000654664484452
LINC01991	0	0.002175489485134	0.001170275014628	0.000505305709955	0.002086593635889	0.001411764705882	0	0.001883239171375	0.000675980171248	0.000327332242226
LINC01992	0.000585137507314	0.000362581580856	0.001170275014628	0.000505305709955	0.001564945226917	0.000470588235294	0.001089324618736	0	0.001351960342497	0.000327332242226
LINC01993	0.002340550029257	0.013778100072516	0.002340550029257	0.002526528549773	0.001564945226917	0.007058823529412	0.002178649237473	0.010922787193974	0.001351960342497	0.000981996726678
LINC01994	0	0	0	0	0	0	0	0	0	0
LINC01995	0	0	0	0	0	0	0	0	0	0
LINC01996	0	0	0	0	0	0	0	0	0.000450653447499	0.000327332242226
LINC01999	0	0	0	0	0	0	0	0	0	0.000327332242226
LINC02000	0	0	0	0	0	0	0	0	0	0
LINC02001	0.047981275599766	0.029731689630167	0.064950263311878	0.044972208185953	0.041210224308816	0.043294117647059	0.064270152505447	0.017325800376648	0.061964849031095	0.06088379705401
LINC02003	0	0	0	0	0	0	0	0	0	0
LINC02004	0	0	0	0	0	0	0	0	0	0
LINC02005	0	0	0	0	0	0	0	0	0	0
LINC02006	0	0.001450326323423	0.001170275014628	0.001515917129864	0.000521648408972	0.000941176470588	0.002178649237473	0.000376647834275	0	0.000327332242226
LINC02008	0	0	0	0.000505305709955	0	0	0	0	0.000225326723749	0
LINC02010	0	0	0	0	0	0	0	0	0	0
LINC02011	0	0	0	0	0	0	0.002178649237473	0	0.000225326723749	0
LINC02012	0.002340550029257	0.003625815808557	0.004681100058514	0.002021222839818	0.003651538862806	0.003294117647059	0.005446623093682	0.002636534839925	0.005407841369986	0.003273322422259
LINC02014	0.001755412521943	0.000725163161711	0.002925687536571	0.002021222839818	0.003129890453834	0.001882352941176	0.003267973856209	0.0030131826742	0.002478593961244	0.002945990180033
LINC02015	0.000585137507314	0	0	0	0	0.000941176470588	0.001089324618736	0	0.000225326723749	0.000327332242226
LINC02016	0	0.000362581580856	0	0	0	0	0	0	0.000225326723749	0
LINC02017	0	0	0	0	0	0	0	0	0	0
LINC02021	0.035693387946167	0.000362581580856	0.022820362785255	0.012632642748863	0.001564945226917	0.005647058823529	0.020697167755991	0.004143126177024	0.018702118071203	0.009165302782324
LINC02022	0	0	0	0	0	0.000470588235294	0.002178649237473	0.000376647834275	0	0.000654664484452
LINC02024	0	0	0	0	0	0	0.002178649237473	0	0	0.000327332242226
LINC02025	0	0	0	0	0	0	0	0	0	0
LINC02026	0	0	0	0	0.001043296817945	0	0	0	0	0
LINC02027	0	0	0	0	0	0	0	0	0	0
LINC02028	0.000585137507314	0.001087744742567	0	0	0.000521648408972	0	0	0.00075329566855	0.000450653447499	0.000327332242226
LINC02029	0	0	0.000585137507314	0	0.000521648408972	0	0.001089324618736	0.000376647834275	0	0
LINC02032	0	0	0	0	0	0	0	0	0	0
LINC02033	0	0.000725163161711	0	0	0	0	0	0	0.000225326723749	0.000654664484452
LINC02035	0.0040959625512	0.031907179115301	0.012873025160913	0.009095502779181	0.022430881585811	0.019294117647059	0.010893246187364	0.034274952919021	0.006309148264984	0.008837970540098
LINC02036	0	0	0	0.001010611419909	0	0	0	0.00075329566855	0.000675980171248	0
LINC02037	0.001170275014628	0.000725163161711	0.002340550029257	0.001010611419909	0.003129890453834	0.001882352941176	0.002178649237473	0.001129943502825	0.002027940513745	0.001309328968903
LINC02038	0	0	0	0	0	0	0	0	0.000225326723749	0
LINC02039	0	0	0	0	0	0	0	0	0	0
LINC02041	0	0	0.001170275014628	0	0	0	0	0.000376647834275	0	0
LINC02042	0.002340550029257	0.001812907904278	0.001170275014628	0.003031834259727	0.001043296817945	0.007058823529412	0.002178649237473	0.003389830508475	0.002929247408743	0.001636661211129
LINC02043	0.006436512580456	0.00507614213198	0.0040959625512	0.009600808489136	0.002086593635889	0.011764705882353	0.003267973856209	0.003389830508475	0.009463722397476	0.005237315875614
LINC02044	0.005266237565828	0	0.006436512580456	0.001010611419909	0.000521648408972	0.002823529411765	0	0.00075329566855	0.003379900856242	0.002945990180033
LINC02046	0	0	0.000585137507314	0	0	0	0	0.000376647834275	0	0
LINC02049	0	0	0	0	0	0	0	0	0	0
LINC02050	0	0	0	0	0	0	0	0	0	0
LINC02052	0	0	0	0	0	0	0	0	0	0
LINC02053	0	0	0	0	0	0	0	0	0	0.000327332242226
LINC02054	0	0	0	0	0	0	0	0	0	0
LINC02055	0	0	0.001755412521943	0	0	0	0.001089324618736	0	0	0
LINC02056	0	0	0	0	0	0	0	0	0	0
LINC02057	0	0	0	0	0	0.000470588235294	0	0	0.000225326723749	0.000327332242226
LINC02059	0	0	0	0	0	0	0	0	0	0
LINC02060	0.000585137507314	0	0	0	0.000521648408972	0	0	0	0	0.000327332242226
LINC02064	0	0	0	0	0	0	0	0	0	0
LINC02065	0	0	0	0	0	0	0	0	0	0.000654664484452
LINC02067	0.420128730251609	0.258883248730964	0.537156231714453	0.359272359777665	0.304642670839854	0.511529411764706	0.60239651416122	0.195103578154426	0.490986931050023	0.57152209492635
LINC02068	0	0.000362581580856	0	0	0	0.000470588235294	0	0.000376647834275	0	0
LINC02069	0.001170275014628	0.002175489485134	0.001170275014628	0.004547751389591	0.001564945226917	0.004235294117647	0.001089324618736	0.001883239171375	0.002027940513745	0.001309328968903
LINC02070	0	0	0	0	0	0	0	0	0	0
LINC02071	0.007606787595085	0.002900652646846	0.003510825043885	0.007074279939363	0.003651538862806	0.007529411764706	0.006535947712418	0.006779661016949	0.007435781883731	0.00556464811784
LINC02072	0	0.001087744742567	0.000585137507314	0.000505305709955	0.001564945226917	0.001411764705882	0	0.00075329566855	0.000901306894998	0.001636661211129
LINC02073	0.000585137507314	0.000725163161711	0	0	0	0.001411764705882	0	0.001129943502825	0.000675980171248	0.000654664484452
LINC02075	0	0	0	0.000505305709955	0	0.000470588235294	0	0	0.000225326723749	0
LINC02076	0.008191925102399	0.005801305293691	0.014043300175541	0.012632642748863	0.008346374543558	0.009882352941176	0.014161220043573	0.006403013182674	0.011491662911221	0.008510638297872
LINC02077	0	0	0	0	0	0	0	0	0	0
LINC02078	0.006436512580456	0.001812907904278	0.001755412521943	0.003031834259727	0.002608242044862	0.004705882352941	0.001089324618736	0.0030131826742	0.003379900856242	0.004255319148936
LINC02079	0	0	0	0	0	0	0	0	0	0.000327332242226
LINC02080	0.009362200117028	0.007976794778825	0.0040959625512	0.013643254168772	0.004694835680751	0.014117647058824	0.005446623093682	0.013559322033898	0.013068949977467	0.007855973813421
LINC02081	0.000585137507314	0.001087744742567	0.001170275014628	0.004042445679636	0.006781429316641	0.005647058823529	0	0.00376647834275	0.001351960342497	0.004582651391162
LINC02082	0.005851375073142	0.001087744742567	0.002340550029257	0.000505305709955	0.001043296817945	0.000470588235294	0.001089324618736	0.00075329566855	0.000901306894998	0
LINC02085	0	0.005438723712835	0.000585137507314	0.000505305709955	0.002086593635889	0.000941176470588	0	0.002636534839925	0.000675980171248	0.000654664484452
LINC02087	0.000585137507314	0	0	0	0.000521648408972	0.000941176470588	0.001089324618736	0.000376647834275	0	0
LINC02088	0.000585137507314	0.001450326323423	0.000585137507314	0.000505305709955	0	0.000470588235294	0.001089324618736	0.000376647834275	0.000450653447499	0.000327332242226
LINC02089	0	0	0	0	0	0	0	0	0	0.000327332242226
LINC02090	0	0	0	0	0	0	0	0	0	0
LINC02091	0	0	0	0	0	0.000470588235294	0	0	0.000225326723749	0
LINC02092	0	0	0	0	0	0	0	0	0	0
LINC02093	0.000585137507314	0	0.000585137507314	0	0	0.000941176470588	0.001089324618736	0.000376647834275	0.000225326723749	0.000981996726678
LINC02095	0	0	0	0	0	0	0	0	0	0
LINC02097	0	0	0	0	0	0	0	0	0	0
LINC02098	0	0	0	0	0	0	0	0	0	0
LINC02099	0.000585137507314	0.000725163161711	0	0.001010611419909	0.001043296817945	0.001411764705882	0.001089324618736	0.00075329566855	0.000675980171248	0.000654664484452
LINC02101	0	0	0	0	0	0	0	0	0	0
LINC02102	0	0	0	0	0	0	0	0	0	0
LINC02103	0	0	0	0	0	0	0	0	0	0
LINC02104	0.000585137507314	0	0	0	0	0	0	0	0	0.000327332242226
LINC02105	0	0	0	0	0	0	0	0	0.000225326723749	0
LINC02106	0	0	0	0	0	0	0	0	0	0
LINC02107	0	0	0	0	0	0	0	0	0	0
LINC02108	0.002925687536571	0.001812907904278	0.0040959625512	0.0055583628095	0.001043296817945	0.001882352941176	0.004357298474946	0.0030131826742	0.003605227579991	0.002618657937807
LINC02109	0.003510825043885	0.002900652646846	0.003510825043885	0.003031834259727	0.002086593635889	0.004705882352941	0.002178649237473	0.0030131826742	0.002703920684993	0.00556464811784
LINC02110	0	0	0	0	0	0	0	0	0	0
LINC02111	0	0	0	0	0	0	0	0	0	0
LINC02112	0	0.000362581580856	0	0	0	0	0	0	0	0
LINC02113	0.000585137507314	0	0	0	0	0	0	0	0.000450653447499	0
LINC02114	0	0	0	0	0	0	0	0	0	0
LINC02115	0.000585137507314	0	0	0	0	0	0	0	0	0
LINC02116	0	0	0	0	0	0	0	0	0	0
LINC02118	0	0	0	0	0	0	0	0	0	0
LINC02119	0	0	0	0	0	0	0	0	0	0
LINC02120	0	0	0	0.000505305709955	0	0	0	0	0	0
LINC02121	0	0	0	0	0	0	0	0	0	0
LINC02123	0	0	0	0	0	0	0	0	0	0
LINC02124	0	0	0	0	0	0	0	0	0	0
LINC02125	0.000585137507314	0	0	0	0	0.000470588235294	0	0.000376647834275	0.000225326723749	0
LINC02126	0	0	0	0	0	0	0	0	0	0
LINC02127	0	0	0	0	0	0	0	0	0	0
LINC02130	0	0	0	0	0	0	0	0	0	0
LINC02133	0.000585137507314	0.000362581580856	0	0	0	0.000470588235294	0	0.000376647834275	0	0
LINC02134	0	0	0	0	0	0	0	0	0	0
LINC02135	0	0	0	0.000505305709955	0	0	0	0	0.000225326723749	0.000327332242226
LINC02136	0	0	0	0	0	0	0	0	0	0
LINC02138	0	0	0	0	0	0	0	0	0	0
LINC02139	0	0.001450326323423	0.001170275014628	0.002526528549773	0.001564945226917	0.003294117647059	0	0.0030131826742	0.000901306894998	0.001636661211129
LINC02140	0	0	0	0	0	0	0	0.000376647834275	0.000450653447499	0
LINC02141	0.002340550029257	0.000725163161711	0.001170275014628	0.005053057099545	0.002086593635889	0.003764705882353	0.002178649237473	0.002636534839925	0.002478593961244	0.000981996726678
LINC02143	0	0	0	0	0	0	0	0	0	0
LINC02145	0.002340550029257	0.001812907904278	0.002340550029257	0.001515917129864	0.000521648408972	0.004235294117647	0.005446623093682	0.004896421845574	0.004957187922488	0.001963993453355
LINC02146	0	0	0	0	0	0.000470588235294	0	0	0	0
LINC02147	0.001170275014628	0	0.002925687536571	0.003537139969682	0.001043296817945	0.003294117647059	0.002178649237473	0.000376647834275	0.007435781883731	0.006219312602291
LINC02148	0.000585137507314	0	0	0.001010611419909	0.001043296817945	0.000470588235294	0	0.000376647834275	0.000225326723749	0.000327332242226
LINC02149	0	0	0	0	0	0	0	0	0	0
LINC02150	0.000585137507314	0.000362581580856	0	0.001010611419909	0.000521648408972	0.000941176470588	0	0	0.000675980171248	0.000327332242226
LINC02153	0	0	0	0	0	0	0	0.000376647834275	0	0
LINC02154	0	0	0	0	0	0	0	0	0	0
LINC02158	0.007021650087771	0.012327773749094	0.002340550029257	0.006063668519454	0.006259780907668	0.003294117647059	0.001089324618736	0.009792843691149	0.004731861198738	0.004909983633388
LINC02159	0	0	0	0	0	0	0	0	0	0
LINC02160	0.019894675248684	0	0.0040959625512	0.002526528549773	0	0	0.001089324618736	0	0.000901306894998	0
LINC02162	0	0	0	0	0	0	0	0	0	0
LINC02167	0	0	0	0	0	0	0	0	0	0
LINC02168	0	0	0	0	0	0	0	0	0	0
LINC02169	0	0	0	0	0.006781429316641	0.002352941176471	0	0	0.000450653447499	0.010147299509002
LINC02170	0	0	0	0	0.002608242044862	0.000941176470588	0	0	0	0.003600654664484
LINC02171	0	0	0	0	0	0	0	0	0	0
LINC02172	0.001755412521943	0.001812907904278	0.000585137507314	0	0	0.000941176470588	0	0	0.000675980171248	0.000327332242226
LINC02173	0	0	0	0	0	0	0	0	0	0
LINC02174	0	0	0	0.001010611419909	0	0	0	0	0.000225326723749	0
LINC02175	0.006436512580456	0.001087744742567	0.007606787595085	0.0055583628095	0.001564945226917	0.004235294117647	0.005446623093682	0.001883239171375	0.010139702568725	0.006873977086743
LINC02177	0.000585137507314	0.000362581580856	0.001170275014628	0.001010611419909	0.000521648408972	0	0	0.001129943502825	0.000901306894998	0.000327332242226
LINC02178	0	0	0	0	0	0	0	0	0	0
LINC02180	0	0	0	0	0	0	0	0	0	0
LINC02181	0.003510825043885	0.00253807106599	0.000585137507314	0.006063668519454	0.001564945226917	0.005647058823529	0.003267973856209	0.003389830508475	0.006534474988734	0.002945990180033
LINC02182	0.000585137507314	0	0	0	0.000521648408972	0.025411764705882	0	0.000376647834275	0.000225326723749	0.000654664484452
LINC02185	0	0.004350978970268	0	0	0	0.007529411764706	0	0.011676082862524	0.000225326723749	0.000327332242226
LINC02186	0	0	0	0	0	0	0	0	0	0
LINC02188	0	0	0	0	0	0	0	0	0	0
LINC02189	0	0	0	0	0	0	0	0	0	0
LINC02190	0.001755412521943	0.00253807106599	0.0040959625512	0.000505305709955	0.001043296817945	0.001882352941176	0.005446623093682	0.0015065913371	0.000901306894998	0.001963993453355
LINC02192	0	0	0	0	0	0	0	0	0	0
LINC02197	0.001170275014628	0.002900652646846	0.005851375073142	0.007074279939363	0.004173187271779	0.008	0.005446623093682	0.005273069679849	0.005182514646237	0.003600654664484
LINC02198	0.000585137507314	0.000362581580856	0	0.002021222839818	0.001043296817945	0.000941176470588	0	0.00075329566855	0.000901306894998	0.000327332242226
LINC02199	0	0	0	0	0	0	0	0	0	0
LINC02200	0	0	0	0	0	0	0	0	0	0
LINC02201	0	0	0	0	0	0	0	0	0	0
LINC02202	0.001755412521943	0.002175489485134	0.004681100058514	0.002021222839818	0.001564945226917	0.000470588235294	0.001089324618736	0.001883239171375	0.001126633618747	0.001636661211129
LINC02203	0	0	0	0.001010611419909	0	0	0	0	0.000901306894998	0.000327332242226
LINC02204	0	0.001812907904278	0.001170275014628	0.002021222839818	0.001564945226917	0.000470588235294	0	0.0015065913371	0.000901306894998	0.002618657937807
